,file,autoEvelate,potentials
12340,C:\Windows\System32\SnippingTool.exe,False,C:\Users\user\Desktop\git\out\system32\SnippingTool.exe\OLEACCRC.DLL
12347,C:\Windows\System32\SnippingTool.exe,False,C:\Users\user\Desktop\git\out\system32\SnippingTool.exe\imageres.dll
12355,C:\Windows\System32\SnippingTool.exe,False,C:\Users\user\Desktop\git\out\system32\SnippingTool.exe\TextShaping.dll
12364,C:\Windows\System32\SnippingTool.exe,False,C:\Users\user\Desktop\git\out\system32\SnippingTool.exe\CRYPTBASE.DLL
12365,C:\Windows\System32\SpaceAgent.exe,False,C:\Users\user\Desktop\git\out\system32\SpaceAgent.exe\bcrypt.dll
12367,C:\Windows\System32\SpaceAgent.exe,False,C:\Users\user\Desktop\git\out\system32\SpaceAgent.exe\NETAPI32.dll
12370,C:\Windows\System32\SpaceAgent.exe,False,C:\Users\user\Desktop\git\out\system32\SpaceAgent.exe\SRVCLI.DLL
12374,C:\Windows\System32\SpaceAgent.exe,False,C:\Users\user\Desktop\git\out\system32\SpaceAgent.exe\NETUTILS.DLL
12375,C:\Windows\System32\spaceman.exe,False,C:\Users\user\Desktop\git\out\system32\spaceman.exe\bcrypt.dll
12376,C:\Windows\System32\spaceutil.exe,False,C:\Users\user\Desktop\git\out\system32\spaceutil.exe\bcrypt.dll
12377,C:\Windows\System32\SpatialAudioLicenseSrv.exe,False,C:\Users\user\Desktop\git\out\system32\SpatialAudioLicenseSrv.exe\MMDevAPI.DLL
12378,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\msvcp110_win.dll
12380,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\policymanager.dll
12383,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\WINHTTP.dll
12387,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\DiagnosticDataSettings.DLL
12392,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\webio.dll
12398,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\IPHLPAPI.DLL
12405,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\winnlsres.dll
12413,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\SspiCli.dll
12422,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\ncrypt.dll
12432,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\bcrypt.dll
12443,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\MSASN1.dll
12455,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechModelDownload.exe\DPAPI.DLL
12456,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\msvcp110_win.dll
12458,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\MMDevAPI.DLL
12461,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\CoreMessaging.dll
12465,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\bcrypt.dll
12470,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\POWRPROF.dll
12476,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\UMPDC.dll
12483,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\CRYPTBASE.dll
12491,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\DEVOBJ.dll
12500,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\DiagnosticDataSettings.DLL
12510,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\Windows.Speech.Dictation.dll
12521,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\winnlsres.dll
12533,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\ncrypt.dll
12546,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\MSASN1.dll
12560,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\DPAPI.DLL
12575,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechRuntime.exe\cryptnet.dll
12576,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\DUI70.dll
12578,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\wer.dll
12581,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\DUser.dll
12585,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\imageres.dll
12590,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\TextShaping.dll
12596,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\UIAutomationCore.dll
12603,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\WINSTA.dll
12611,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\CRYPTBASE.DLL
12620,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\OLEACC.dll
12630,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,False,C:\Users\user\Desktop\git\out\system32\SpeechUXWiz.exe\OLEACCRC.DLL
12631,C:\Windows\System32\spoolsv.exe,False,C:\Users\user\Desktop\git\out\system32\spoolsv.exe\DNSAPI.dll
12633,C:\Windows\System32\spoolsv.exe,False,C:\Users\user\Desktop\git\out\system32\spoolsv.exe\bcrypt.dll
12634,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\DNSAPI.dll
12636,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\logoncli.dll
12639,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\ACTIVEDS.dll
12643,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\adsldpc.dll
12654,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\CRYPTSP.dll
12661,C:\Windows\System32\SppExtComObj.Exe,False,C:\Users\user\Desktop\git\out\system32\SppExtComObj.Exe\CRYPTBASE.dll
12662,C:\Windows\System32\sppsvc.exe,False,C:\Users\user\Desktop\git\out\system32\sppsvc.exe\bcrypt.dll
12664,C:\Windows\System32\sppsvc.exe,False,C:\Users\user\Desktop\git\out\system32\sppsvc.exe\CRYPTXML.dll
12667,C:\Windows\System32\sppsvc.exe,False,C:\Users\user\Desktop\git\out\system32\sppsvc.exe\XmlLite.dll
12671,C:\Windows\System32\sppsvc.exe,False,C:\Users\user\Desktop\git\out\system32\sppsvc.exe\pkeyhelper.dll
12676,C:\Windows\System32\sppsvc.exe,False,C:\Users\user\Desktop\git\out\system32\sppsvc.exe\webservices.dll
12677,C:\Windows\System32\SrvInitConfig.exe,False,C:\Users\user\Desktop\git\out\system32\SrvInitConfig.exe\CRYPTSP.dll
12679,C:\Windows\System32\SrvInitConfig.exe,False,C:\Users\user\Desktop\git\out\system32\SrvInitConfig.exe\CRYPTBASE.dll
12682,C:\Windows\System32\SrvInitConfig.exe,False,C:\Users\user\Desktop\git\out\system32\SrvInitConfig.exe\bcrypt.dll
12686,C:\Windows\System32\SrvInitConfig.exe,False,C:\Users\user\Desktop\git\out\system32\SrvInitConfig.exe\profapi.dll
12687,C:\Windows\System32\OpenSSH\ssh-add.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-add.exe\libcrypto.dll
12689,C:\Windows\System32\OpenSSH\ssh-add.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-add.exe\CRYPTBASE.dll
12690,C:\Windows\System32\OpenSSH\ssh-agent.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-agent.exe\libcrypto.dll
12691,C:\Windows\System32\OpenSSH\ssh-keygen.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-keygen.exe\libcrypto.dll
12693,C:\Windows\System32\OpenSSH\ssh-keygen.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-keygen.exe\CRYPTBASE.dll
12694,C:\Windows\System32\OpenSSH\ssh-keyscan.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-keyscan.exe\libcrypto.dll
12696,C:\Windows\System32\OpenSSH\ssh-keyscan.exe,False,C:\Users\user\Desktop\git\out\system32\ssh-keyscan.exe\CRYPTBASE.dll
12697,C:\Windows\System32\OpenSSH\ssh.exe,False,C:\Users\user\Desktop\git\out\system32\ssh.exe\libcrypto.dll
12699,C:\Windows\System32\OpenSSH\ssh.exe,False,C:\Users\user\Desktop\git\out\system32\ssh.exe\SspiCli.dll
12702,C:\Windows\System32\OpenSSH\ssh.exe,False,C:\Users\user\Desktop\git\out\system32\ssh.exe\CRYPTBASE.dll
12703,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\CRYPTSP.dll
12705,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\CRYPTBASE.dll
12708,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\bcrypt.dll
12712,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\winnlsres.dll
12717,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\System.Management.Automation.resources.dll
12723,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\System.Management.Automation.resources\System.Management.Automation.resources.dll
12730,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\MSASN1.dll
12738,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\mpr.dll
12747,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.PowerShell.Security.resources.dll
12757,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.PowerShell.Security.resources\Microsoft.PowerShell.Security.resources.dll
12768,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.WSMan.Management.resources.dll
12780,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.WSMan.Management.resources\Microsoft.WSMan.Management.resources.dll
12793,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\Microsoft.Management.Infrastructure.Native.Unmanaged.DLL
12807,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\mi.dll
12822,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\miutils.dll
12838,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\DPAPI.DLL
12855,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.PowerShell.Commands.Management.resources.dll
12873,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\en-US\Microsoft.PowerShell.Commands.Management.resources\Microsoft.PowerShell.Commands.Management.resources.dll
12892,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\Powrprof.dll
12912,C:\Windows\System32\stordiag.exe,False,C:\Users\user\Desktop\git\out\system32\stordiag.exe\UMPDC.dll
12913,C:\Windows\System32\subst.exe,False,C:\Users\user\Desktop\git\out\system32\subst.exe\ulib.dll
12914,C:\Windows\System32\SyncHost.exe,False,C:\Users\user\Desktop\git\out\system32\SyncHost.exe\PROPSYS.dll
12916,C:\Windows\System32\SyncHost.exe,False,C:\Users\user\Desktop\git\out\system32\SyncHost.exe\WinSync.dll
12917,C:\Windows\System32\SysResetErr.exe,False,C:\Users\user\Desktop\git\out\system32\SysResetErr.exe\DUI70.dll
12919,C:\Windows\System32\SysResetErr.exe,False,C:\Users\user\Desktop\git\out\system32\SysResetErr.exe\WDSCORE.dll
12920,C:\Windows\System32\systeminfo.exe,False,C:\Users\user\Desktop\git\out\system32\systeminfo.exe\MPR.dll
12922,C:\Windows\System32\systeminfo.exe,False,C:\Users\user\Desktop\git\out\system32\systeminfo.exe\framedynos.dll
12925,C:\Windows\System32\systeminfo.exe,False,C:\Users\user\Desktop\git\out\system32\systeminfo.exe\VERSION.dll
12929,C:\Windows\System32\systeminfo.exe,False,C:\Users\user\Desktop\git\out\system32\systeminfo.exe\SspiCli.dll
12935,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\USERENV.dll
12937,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\profapi.dll
12940,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\bcd.dll
12944,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\WINSTA.dll
12949,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\netid.dll
12955,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\NETAPI32.dll
12962,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\credui.dll
12970,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\DNSAPI.dll
12979,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\WINBRAND.dll
12989,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\DPAPI.dll
13000,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\DSROLE.DLL
13012,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\LOGONCLI.DLL
13025,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\NETUTILS.DLL
13039,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\WKSCLI.DLL
13054,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\SRVCLI.DLL
13070,C:\Windows\System32\SystemPropertiesAdvanced.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesAdvanced.exe\TextShaping.dll
13071,C:\Windows\System32\SystemPropertiesComputerName.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesComputerName.exe\USERENV.dll
13073,C:\Windows\System32\SystemPropertiesComputerName.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesComputerName.exe\profapi.dll
13076,C:\Windows\System32\SystemPropertiesComputerName.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesComputerName.exe\bcd.dll
13080,C:\Windows\System32\SystemPropertiesComputerName.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesComputerName.exe\WINSTA.dll
13081,C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesDataExecutionPrevention.exe\USERENV.dll
13083,C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesDataExecutionPrevention.exe\bcd.dll
13086,C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesDataExecutionPrevention.exe\profapi.dll
13090,C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesDataExecutionPrevention.exe\WINSTA.dll
13095,C:\Windows\System32\SystemPropertiesDataExecutionPrevention.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesDataExecutionPrevention.exe\TextShaping.dll
13096,C:\Windows\System32\SystemPropertiesHardware.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesHardware.exe\USERENV.dll
13098,C:\Windows\System32\SystemPropertiesHardware.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesHardware.exe\profapi.dll
13101,C:\Windows\System32\SystemPropertiesHardware.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesHardware.exe\bcd.dll
13105,C:\Windows\System32\SystemPropertiesHardware.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesHardware.exe\WINSTA.dll
13106,C:\Windows\System32\SystemPropertiesPerformance.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesPerformance.exe\USERENV.dll
13108,C:\Windows\System32\SystemPropertiesPerformance.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesPerformance.exe\profapi.dll
13111,C:\Windows\System32\SystemPropertiesPerformance.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesPerformance.exe\bcd.dll
13115,C:\Windows\System32\SystemPropertiesPerformance.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesPerformance.exe\WINSTA.dll
13116,C:\Windows\System32\SystemPropertiesProtection.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesProtection.exe\USERENV.dll
13118,C:\Windows\System32\SystemPropertiesProtection.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesProtection.exe\profapi.dll
13121,C:\Windows\System32\SystemPropertiesProtection.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesProtection.exe\bcd.dll
13125,C:\Windows\System32\SystemPropertiesProtection.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesProtection.exe\WINSTA.dll
13126,C:\Windows\System32\SystemPropertiesRemote.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesRemote.exe\USERENV.dll
13128,C:\Windows\System32\SystemPropertiesRemote.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesRemote.exe\profapi.dll
13131,C:\Windows\System32\SystemPropertiesRemote.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesRemote.exe\bcd.dll
13135,C:\Windows\System32\SystemPropertiesRemote.exe,True,C:\Users\user\Desktop\git\out\system32\SystemPropertiesRemote.exe\WINSTA.dll
13136,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\DUI70.dll
13138,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\ResetEngine.dll
13141,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\ReAgent.dll
13145,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\WDSCORE.dll
13150,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\bootsvc.dll
13156,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\VERSION.dll
13163,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\WTSAPI32.dll
13171,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\DismApi.DLL
13180,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\FVEAPI.dll
13190,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\bcd.dll
13201,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\DiagnosticDataSettings.dll
13213,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\profapi.dll
13226,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\WIMGAPI.DLL
13240,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\tbs.dll
13255,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\XmlLite.dll
13271,C:\Windows\System32\systemreset.exe,False,C:\Users\user\Desktop\git\out\system32\systemreset.exe\bcrypt.dll
13307,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\SystemSettingsThresholdAdminFlowUI.dll
13309,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\newdev.dll
13312,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\DUI70.dll
13316,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\LanguageComponentsInstaller.dll
13321,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\ServicingUAPI.dll
13327,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\wkscli.dll
13334,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\logoncli.dll
13342,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\netutils.dll
13351,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\DismApi.DLL
13361,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\Wldp.dll
13372,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\timesync.dll
13384,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\Bcp47Langs.dll
13426,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\samcli.dll
13442,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\SspiCli.dll
13459,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\WTSAPI32.dll
13477,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\PROPSYS.dll
13496,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\AppXDeploymentClient.dll
13516,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\WINBRAND.dll
13559,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\wincorlib.DLL
13582,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\DNSAPI.dll
13606,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\USERENV.dll
13631,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\CoreMessaging.dll
13684,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\DEVOBJ.dll
13712,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\DEVRTL.dll
13741,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\VERSION.dll
13771,C:\Windows\System32\SystemSettingsAdminFlows.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsAdminFlows.exe\MSASN1.dll
13772,C:\Windows\System32\SystemSettingsRemoveDevice.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsRemoveDevice.exe\DUI70.dll
13774,C:\Windows\System32\SystemSettingsRemoveDevice.exe,True,C:\Users\user\Desktop\git\out\system32\SystemSettingsRemoveDevice.exe\DUser.dll
13775,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\HID.DLL
